"PlantID","Dataset","Genotype","Treatment","FW","DW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1121KN018","KN1121","Apex","stress",61.3,7.54,111826.5678,13324.10939,0.008015178,1590.142857,0.434445554,11702598.14,667.6262445,773.4195295,0.392742149,1125.428571,590.9728988,16.85714286,306.6923397,5069.683339,38.73546747,0.471955269,0.234890779,0.217899919,552.722802,1.064074871,1.067660633,219053,19756,0.007055795,1781,0.594454006,33392455,1252.326904,0.280254394,886.0412548,30,299,0.264287306,486175,0.252119537,56136772.61
"1121KN019","KN1121","Isaria","control",108.2,15.35,221652.4772,24080.20271,0.005146293,2631.571429,0.45179911,25052116,806.8070049,965.7529471,0.456535135,1073.714286,842.4332512,21.42857143,403.3925389,8580.238695,43.3140009,0.450165644,0.093636801,0.183989051,718.6637879,1.028995425,1.032462975,419119,40016,0.003289626,3820,0.581763062,62027019,1703.294434,0.309948825,1206.130283,25,684,0.278514615,1033856,0.21028624,153910803.8
"1121KN020","KN1121","Isaria","control",93,12.92,176655.1755,17124.47523,0.005405466,1714,0.474652964,21157327.43,707.4907041,848.1145543,0.531422781,1159.142857,663.5950717,17.42857143,308.6134756,5451.775219,44.11085615,0.455208051,0.116107194,0.179249287,607.622646,1.037401774,1.040897652,323932,26897,0.005627573,2233,0.591707107,48952571,1508.700562,0.326200398,989.7192479,27,418,0.26368695,874055,0.212553622,107840311.6
"1121KN021","KN1121","Isaria","control",110.5,16.11,230730.2271,25711.74883,0.004397307,2865.142857,0.463310153,27373074.29,854.2581264,998.3440116,0.433047675,1000.142857,885.5804988,16.71428571,547.9417338,8964.951421,43.53031246,0.450270523,0.096812524,0.181220727,722.9399064,1.020299226,1.023737472,446275,41390,0.003274198,3838,0.592498084,67898177,1877.934448,0.27261776,1567.028857,32,604,0.265860146,1053524,0.209978987,165323128.5
"1121KN022","KN1121","Isaria","control",109.4,14.51,225995.5617,24615.95898,0.005523704,2725.428571,0.471831157,26865215.57,908.6062133,1037.565752,0.415668958,1284.428571,855.7127933,19.71428571,436.201793,8437.609452,44.83016667,0.454731497,0.134753743,0.186866355,735.4923834,0.910432658,0.91350067,413283,37436,0.003705801,3391,0.601909758,63281018,1687.13269,0.252395967,1386.905021,32,548,0.283299384,959654,0.216987934,155830162.3
"1121KN023","KN1121","Isaria","control",99.9,13.46,200369.2587,23626.10651,0.004827386,2811.571429,0.456700506,23164580.43,925.9865659,1040.023542,0.390444589,996.2857143,799.5479061,16.42857143,498.0785166,8184.766703,42.81775092,0.449041207,0.096206411,0.189043975,727.6298429,1.044034407,1.047552635,382113,35094,0.003898967,3223,0.59771551,58168845,1624.326416,0.254702097,1239.79338,32,501,0.273157878,972875,0.221241162,132847944.8
"1121KN024","KN1121","Isaria","control",111.1,15.12,218372.921,24541.47175,0.005586949,2812,0.462474858,25461410.86,933.7111671,1090.663191,0.419424885,848.2857143,772.9613536,19.71428571,438.3971354,8709.074007,43.84128497,0.455295848,0.13820524,0.188229372,684.1789613,1.111017069,1.114761019,395641,29974,0.005535846,2270,0.599986768,59824710,1756.941772,0.308193427,1181.416033,31,435,0.281071573,957913,0.225879804,147325278.6
"1121KN025","KN1121","Isaria","control",110.7,15.49,227497.2876,25306.62109,0.004826396,2850.857143,0.46464495,26789392.71,813.5660309,957.8687831,0.46701672,960.4285714,807.3702869,13.42857143,668.8940638,8646.449562,43.98045962,0.455428663,0.134092283,0.186748165,707.0768862,0.98891071,0.992243181,408201,34885,0.004215488,2981,0.602132302,62932877,1679.996216,0.288913417,1215.970373,31,498,0.265114659,1004937,0.218968944,155898198.8
"1121KN026","KN1121","Isaria","control",89.1,14.42,171620.165,17262.2766,0.005148144,1745.857143,0.436394874,19135855.71,719.6293631,832.2859846,0.487650048,931.5714286,691.6203228,13.85714286,495.0372679,5911.388989,46.17860608,0.458929743,0.124319922,0.174610437,627.3479669,1.129314073,1.133119681,317937,28012,0.005091722,2468,0.56460532,46442808,1402.589355,0.365008705,1017.239649,32,387,0.254127616,723974,0.202127887,103792672.2
"1121KN027","KN1121","Isaria","control",87.6,14.35,172879.8832,20314.87346,0.005471651,2398.142857,0.424746849,18641766.43,852.1890368,936.2269287,0.445689692,1029.714286,636.1479344,17.42857143,383.4878048,6580.808444,44.39426756,0.454023164,0.107949286,0.174518864,618.1060333,1.041331473,1.044840593,321234,30107,0.00445458,2821,0.564326219,46622548,1509.260254,0.284326061,1073.300288,34,391,0.269979541,745589,0.209061014,105095242.2
"1121KN028","KN1121","Isaria","stress",69.8,9.3,139039.972,17824.93103,0.005841535,2298.428571,0.436898217,15089528.57,905.1577306,1017.373526,0.337780707,1037.857143,679.6787456,20.71428571,300.8335907,6200.647715,40.81878953,0.465966447,0.192724544,0.19472509,614.79549,1.027525574,1.03098817,254471,21626,0.006840703,1837,0.596377383,38950655,1478.919067,0.231099241,1057.708736,27,376,0.261708428,630118,0.234351695,75229237.89
"1121KN029","KN1121","Isaria","stress",73.4,9.09,149018.0915,18376.8262,0.005635449,2270.428571,0.451076728,16844340.43,910.8132422,1021.043492,0.330710061,1072.714286,725.0752821,17.14285714,398.4242388,6685.228499,40.49457582,0.469353978,0.209224894,0.195756447,619.3474871,1.039569528,1.043072711,279622,24552,0.005831262,2155,0.602863754,43435800,1536.139893,0.241405672,1143.123093,30,363,0.278635848,640464,0.232099413,84518641.54
"1121KN030","KN1121","Isaria","stress",70.8,8.89,139181.5538,17551.12151,0.005779679,2216,0.436923654,14824139.29,895.3640398,993.4455218,0.343748722,900,623.4346417,15.14285714,423.3779593,6218.303946,40.82779372,0.468714646,0.236296053,0.196277127,582.6556315,1.039510245,1.043013228,231469,20822,0.006709221,1873,0.583505791,34328140,1468.141479,0.223317574,1244.45094,21,442,0.28202669,516075,0.22982996,71821743.01
"1121KN031","KN1121","Isaria","stress",59.9,8.83,131244.7161,16904.46204,0.005793547,2177.571429,0.43748254,14571663,904.7439127,994.5156337,0.313233732,908,704.0305951,20.14285714,308.2685857,6181.060333,40.88627261,0.457775047,0.147338956,0.18807042,633.0034785,1.030410097,1.033882414,231895,20965,0.00663133,1895,0.600613733,36061255,1317.460327,0.212734045,1186.5577,25,393,0.261100984,528518,0.22866742,67788396.69
"1121KN032","KN1121","Isaria","stress",67.6,8.9,144870.531,17932.38575,0.005785684,2228.285714,0.45481473,16685174.29,932.0558954,1018.611276,0.349088144,921.2857143,670.5713028,17.28571429,377.5327877,6313.895886,41.20149509,0.462194471,0.168837348,0.195061468,593.9666547,1.008508438,1.01190695,260553,24247,0.0055702,2256,0.59467904,39912715,1252.782104,0.261025064,1150.168239,23,450,0.272698678,573064,0.232282794,79315110.44
"1121KN033","KN1121","Isaria","stress",74.4,8.79,147037.1452,17981.90596,0.005813295,2202.571429,0.448940623,16122236.14,905.5715485,1023.707668,0.318402964,1125.285714,783.7421295,17.14285714,388.8466096,6609.913638,40.70718153,0.464351483,0.200323452,0.196773951,667.9021231,1.031984034,1.035461655,271139,25085,0.005416539,2320,0.598131123,41349844,1690.237793,0.207171251,1139.984524,20,586,0.283353478,573200,0.230345303,82120370.36
"1121KN034","KN1121","Isaria","stress",69.2,8.77,134655.5984,16452.57287,0.005801438,2023.714286,0.453827625,15486172.71,936.4699532,1029.06822,0.327417289,1074.571429,651.4501227,18.57142857,324.8956679,5928.493463,40.90124945,0.46416456,0.186090514,0.19467902,586.93175,1.017533847,1.020962773,250682,23523,0.00569387,2207,0.592723317,38217667,1518.869385,0.236414169,997.6744615,34,303,0.27330651,578732,0.231250938,72312575.86
"1121KN035","KN1121","Isaria","stress",72.7,8.92,146029.9566,18031.97793,0.005720615,2230,0.44233703,16135333.86,932.7455919,1035.028791,0.311770506,1004.142857,757.8625115,19.28571429,350.5037839,6479.560993,40.99506658,0.463391448,0.209295973,0.192728147,653.1426172,1.037420527,1.040916469,253516,24744,0.005203466,2415,0.58515708,37980280,1446.109131,0.234353825,1013.539932,24,440,0.282777585,597994,0.227730321,78862853.2
"1121KN036","KN1121","Isaria","stress",58.9,8.36,126354.7503,16341.8076,0.006041696,2125.142857,0.430933043,13519239.71,885.570349,973.7901001,0.32844509,892.7142857,618.4526117,17.14285714,344.6909089,5681.857982,41.14402914,0.458689744,0.155981566,0.190637807,574.5172124,1.074882973,1.078505157,204043,20264,0.006245711,2012,0.592767403,31044292,1525.789307,0.2179992,932.1664932,27,344,0.26137636,486952,0.230472914,61218159.15
"1121KN037","KN1121","Perun","control",96.8,16.18,169717.6681,20689.37867,0.005148693,2531.714286,0.449389827,18562796.71,1033.579225,1149.611398,0.341289856,1046.285714,674.389601,25.71428571,271.163753,6665.916997,44.45339659,0.459467278,0.157451715,0.223769568,587.4835073,1.028287339,1.031752503,350435,32360,0.004205613,2988,0.579272685,50416679,1657.113892,0.284370593,1010.211425,35,393,0.281300986,834312,0.251389924,107760261.3
"1121KN038","KN1121","Perun","control",102,16.82,180280.0954,21819.23953,0.00484676,2647.142857,0.441869573,19088249.57,1094.134581,1195.81958,0.348909791,913.1428571,683.9091285,27.57142857,279.7262551,7519.899244,42.12017101,0.460602244,0.19054831,0.218923041,629.2791172,1.064970317,1.068559097,375263,34154,0.004043234,3108,0.581550215,53761393,1556.319702,0.29887824,1316.87925,34,423,0.288228581,944600,0.247025559,118452299.1
"1121KN039","KN1121","Perun","control",79.1,12.85,141194.3327,17932.93751,0.005563906,2283.857143,0.438106454,14857786.14,929.8488665,1053.68287,0.315359465,985.1428571,653.1238464,22.71428571,280.7143823,6058.29435,41.65616394,0.457460339,0.122891016,0.223528984,613.6919755,1.019095385,1.022529573,277736,25370,0.005423552,2317,0.598139777,41205033,1494.60437,0.262669786,1112.703755,29,403,0.276654698,648397,0.260346017,79810713.92
"1121KN040","KN1121","Perun","control",85.3,13.95,151146.8795,19158.52825,0.005217881,2435,0.457893767,17110567,915.6411179,1078.788679,0.32042072,986,690.414535,26.42857143,243.0186678,6355.415617,42.53212394,0.458840069,0.161095362,0.223959882,658.9360681,1.02804825,1.031512608,299891,27824,0.004868799,2581,0.597564945,44610905,1562.822754,0.223842018,1169.737315,30,418,0.265536367,797103,0.259045717,88778692.35
"1121KN041","KN1121","Perun","control",94.3,15.38,175121.8834,22128.08564,0.004562235,2801.571429,0.45499512,19617753.71,991.7836152,1114.201294,0.335748403,925.5714286,746.2276484,27.14285714,273.6799464,7305.81744,42.57443318,0.460092152,0.167845324,0.219893652,633.693175,1.033857706,1.037341641,366150,34307,0.003909885,3214,0.602657338,55028791,1832.798584,0.245106981,1337.1258,23,609,0.269294614,992352,0.247908701,113657416.7
"1121KN042","KN1121","Perun","control",98.6,16.76,189120.7657,22996.68946,0.004559725,2800.142857,0.446023955,20534599.71,1021.026748,1131.828875,0.367671633,980.7142857,717.6995243,25.42857143,290.7328393,7264.435648,44.80108875,0.460761765,0.167598085,0.218872985,619.2095478,1.010227754,1.01363206,396104,36256,0.003787333,3318,0.583935849,57310618,1607.727173,0.301209922,1160.722511,25,609,0.279003024,1217233,0.249273687,127664948.3
"1121KN043","KN1121","Perun","control",97.8,15.1,187591.6025,23733.56123,0.004308578,3013.571429,0.453728328,20741876.14,985.5763464,1115.336129,0.367414603,921,711.3020882,29.85714286,274.4638165,8099.106393,41.07398825,0.461198295,0.176108065,0.219077281,640.7280796,1.017488641,1.020917415,383867,33529,0.004291793,2928,0.603815588,57900040,1702.486694,0.271456181,1190.88806,30,460,0.267858114,999763,0.246100227,124661292.4
"1121KN044","KN1121","Perun","control",93.7,14.3,172468.5901,20570.19911,0.005247495,2458,0.459895081,19363581.29,1000.197913,1122.384957,0.357150691,853.5714286,659.6473741,22.28571429,328.8729061,7126.358402,42.28856048,0.459543308,0.16828907,0.218502038,584.4488425,1.038072489,1.041570628,376116,34144,0.004054976,3099,0.596797213,55912629,1380.342896,0.325901574,1230.535315,44,320,0.276632386,849740,0.244781989,113448500.5
"1121KN045","KN1121","Perun","control",93.1,15.01,176903.1767,22829.0932,0.004274998,2947.285714,0.452887786,19596185.14,983.9210747,1089.973406,0.32662661,967.2857143,750.8598271,26,304.0368768,7810.537364,41.00960059,0.456325077,0.177430233,0.222228824,654.6599496,1.012386366,1.015797946,394864,38347,0.003374428,3724,0.609673571,59995980,1625.155762,0.27553425,1275.991725,29,556,0.280701885,1018211,0.253451902,119230466.8
"1121KN046","KN1121","Perun","stress",53.3,7.66,109577.5086,13511.01715,0.007925449,1674.714286,0.447323317,12027898.71,752.4589181,814.0881522,0.349339847,1039.285714,595.9205067,21.85714286,225.3608401,4773.803526,40.94191528,0.470845381,0.227963819,0.215302932,577.1380593,0.995089137,0.998442428,174357,17501,0.007156248,1756,0.589819535,26415103,1322.11145,0.219467019,916.9574821,27,297,0.263383066,387663,0.261191634,49075977.42
"1121KN047","KN1121","Perun","stress",46.2,7.48,96345.4055,12100.03598,0.008515901,1525,0.433942527,9834668,799.7721003,868.3328596,0.359272284,1048.714286,497.4921615,19.28571429,227.9985656,4322.741994,40.3749862,0.469789324,0.220441393,0.212598049,477.4079405,0.903178732,0.906222299,147876,15304,0.007938326,1583,0.59623219,22346162,985.8688354,0.220218409,790.5844958,22,309,0.251489664,283454,0.26902533,39738154.91
"1121KN048","KN1121","Perun","stress",48.7,7.71,97398.81127,12658.69018,0.007765535,1651.714286,0.43198525,9965919.286,752.4589181,866.1873518,0.320784568,915.4285714,598.9634289,18.71428571,247.3128881,4412.264604,41.1391027,0.469605223,0.222569833,0.208581585,505.6854984,0.983495219,0.98680944,157839,15344,0.008428149,1491,0.605362973,24284883,1201.950562,0.221086403,864.0562819,23,286,0.26233967,359770,0.262195741,41503876.21
"1121KN049","KN1121","Perun","stress",37.5,7.93,84485.96648,11720.56495,0.007778342,1627.428571,0.422013293,8397657.857,707.2148255,814.1623099,0.316863132,1008.714286,534.4200891,16.71428571,265.3492732,4365.779057,37.08207063,0.47016396,0.170314304,0.204160756,460.0275879,0.991576558,0.994918012,130392,13069,0.009599978,1309,0.60791219,20145246,987.6291504,0.24214647,890.6604045,16,357,0.246468189,282508,0.267741529,32721853.22
"1121KN050","KN1121","Perun","stress",62.9,9.24,125809.2009,14908.06645,0.007234029,1769.857143,0.444564117,13332019.14,819.0836032,916.7472098,0.359120934,1071,604.801266,21.42857143,272.4271899,5580.88641,40.27402454,0.472040487,0.240352092,0.208601813,567.7581864,1.01242494,1.01583665,160755,23528,0.005577617,2253,0.601824345,23216974.88,1420.494507,0.241240137,1133.309737,31,332,0.278965855,343903.75,0.252478685,66873829.8
"1121KN051","KN1121","Perun","stress",48.1,7.19,93997.65186,12453.85031,0.007850667,1660,0.429512141,9538520.429,708.5942185,793.8098319,0.329864129,998.5714286,565.2075897,20.57142857,216.4347096,4411.712846,39.67156704,0.468714507,0.221687248,0.208287283,524.9970013,1.046319618,1.049845548,173653,19348,0.005831262,2155,0.588356812,25923156,1217.542236,0.220466813,978.485516,24,320,0.255486603,366203,0.261709671,42013222.32
"1121KN052","KN1121","Perun","stress",52.6,8.34,104236.2925,13772.82596,0.006912856,1819.857143,0.421651311,10352652.57,753.8383111,852.0696934,0.303106707,1145.571429,690.3124279,22.71428571,222.0633212,4958.22838,38.46858947,0.46900666,0.227184283,0.209662251,549.2743193,1.003679909,1.00706215,178694,21898,0.004683701,2683,0.568376831,25519602,1296.869751,0.205922991,1175.707385,39,224,0.263613089,379935,0.271293084,47260877.74
"1121KN053","KN1121","Perun","stress",53.8,8.46,96067.56956,12510.40542,0.007790296,1631,0.350479714,7191140.714,726.6642677,834.3787406,0.288512532,968.8571429,660.1390002,24.71428571,195.7870088,4724.421255,38.45010604,0.470048149,0.250568805,0.216170418,549.4122586,0.956156872,0.959378968,162385,20544,0.004835079,2599,0.498994969,19702301,1236.937012,0.224182157,1058.830222,19,379,0.280657149,350037,0.264836144,41521936.56
"1121KN054","KN1121","Perun","stress",51.6,8.02,103655.5807,13402.45892,0.007282118,1734.285714,0.367727316,8378099,790.1163488,883.2555804,0.320200787,990,615.2985369,22.42857143,228.548222,4863.877894,39.49607335,0.471261948,0.275921717,0.214479734,534.2389349,0.903064479,0.906107661,160844,20231,0.004939611,2544,0.536841226,21399346,1231.213135,0.187235281,1002.851966,34,227,0.269369348,341660,0.266584102,44588510.4
"1121KN055","KN1121","Sissy","control",102.4,10.74,177580.8513,23782.66763,0.004074006,3199.714286,0.356654118,14334621.71,1014.129783,1141.688407,0.324581011,1047.285714,764.8654366,28.28571429,295.535684,8305.325657,39.41274037,0.462506252,0.22168445,0.21224443,672.0403023,1.036345863,1.039838182,368429,40213,0.002863151,4389,0.505329342,44830040,1629.563965,0.263192523,1354.103338,34,445,0.30309202,846927,0.238798967,115611458.4
"1121KN056","KN1121","Sissy","control",97.7,14.5,179399.7044,22243.67878,0.004665232,2770.714286,0.370065134,15148882.57,1008.060453,1121.939819,0.36001597,898.2857143,720.2304945,29.14285714,265.9912366,7685.012594,41.58766532,0.466350599,0.260024037,0.211036921,627.0720883,0.990479678,0.993817436,343060,34788,0.003562906,3527,0.520420792,43573441,1480.09314,0.280160815,1242.710639,39,352,0.308517666,663205,0.241397215,112702774.4
"1121KN057","KN1121","Sissy","control",108.8,16.68,198459.8359,22892.9591,0.004909898,2651.142857,0.383938002,17930196.29,1116.618688,1229.337263,0.363104709,882.2857143,683.0554165,25.28571429,320.7162505,8028.619407,42.42019016,0.46574741,0.248377497,0.20924908,633.2793571,1.025156111,1.028610723,381019,34558,0.004009691,3134,0.532504143,49746812,1513.103516,0.286959544,1179.573663,42,349,0.303901674,832528,0.23603543,131393471.3
"1121KN058","KN1121","Sissy","control",99.4,15.11,184729.4661,23950.81564,0.004062743,3106.857143,0.368812103,15746551.71,1098.686578,1196.376569,0.345201836,1061.142857,720.3282778,26,316.1621893,8098.278757,41.2480854,0.458235478,0.214760095,0.209877196,615.0713686,1.024324481,1.027776291,338725,33328,0.003832379,3279,0.528887793,43425251,1579.202759,0.238650915,1447.626845,43,320,0.302214924,695664,0.241462997,115315488.5
"1121KN059","KN1121","Sissy","control",76.7,11.65,148607.7307,20061.20307,0.004720476,2717,0.37750616,13056767.57,972.8859302,1091.674299,0.309754433,930.2857143,718.1289767,21.85714286,328.5264203,7028.283555,39.83381881,0.456485382,0.181691448,0.207534121,571.8963656,1.161437317,1.165351175,279016,30546,0.003757886,3344,0.53571782,36652094,1510.928589,0.231747889,1239.594268,35,349,0.287542285,559310,0.245961478,84194514.88
"1121KN060","KN1121","Sissy","control",80.6,12.6,155666.9745,19954.85187,0.005002747,2564.285714,0.378683004,13933303.14,1047.235217,1139.111764,0.325769667,902,668.8717025,20.57142857,346.8373689,6894.758306,41.42381802,0.457642918,0.169034349,0.20810548,604.7259206,1.006570949,1.009962932,283843,27522,0.004710034,2668,0.538212999,37520698,1412.422852,0.240935823,1308.226414,31,356,0.280266696,607621,0.243741069,88953577.94
"1121KN061","KN1121","Sissy","control",106,16.04,188514.6145,23262.77438,0.00439588,2873,0.379790843,16621027.14,1080.064772,1178.524885,0.349378444,1019.857143,711.6437683,24,349.8869926,8315.946983,40.238207,0.464913732,0.234532563,0.210846739,608.036464,0.976026514,0.979315567,374903,35475,0.003744449,3356,0.533746585,48777553,1678.587402,0.254493568,1357.811848,43,358,0.304079329,806651,0.239888655,123803329.5
"1121KN062","KN1121","Sissy","control",106.8,16.66,189690.1562,24158.27636,0.004220502,3090.142857,0.381212462,16897535.71,1064.201751,1188.163051,0.348342204,866.1428571,769.6859852,30.28571429,285.7565574,8583.687178,40.24463878,0.45821221,0.20669784,0.214332668,606.7950102,1.021518129,1.024960482,387862,37048,0.003551829,3538,0.527431659,49632926,1666.176147,0.267193436,1181.543679,42,366,0.294339064,884015,0.240592169,126710105.6
"1121KN063","KN1121","Sissy","control",101.4,15.7,185877.3042,23708.59422,0.004200771,3031.428571,0.367782947,15601351.43,1129.860861,1221.349173,0.343792489,1025.571429,712.6523214,30,266.3553347,7835.642317,42.45770312,0.461635847,0.21165028,0.214196275,623.4856663,0.935175317,0.938326709,353859,32226,0.004283017,2934,0.520839745,44450680,1517.002686,0.24934758,1345.298843,28,465,0.298362453,677514,0.246067829,118595805.8
"1121KN064","KN1121","Sissy","stress",51.3,7.63,102261.3398,13397.21722,0.007188125,1757.714286,0.381271186,9018397.143,830.3946264,930.7519618,0.285256566,993.1428571,603.5626029,18.28571429,273.1258247,4914.225741,38.83064461,0.469359718,0.233508736,0.20974355,582.3797529,1.029757643,1.033227761,162247,19793,0.005205622,2414,0.537444808,21704991,1359.755005,0.171956799,1020.666938,21,365,0.252274363,343522,0.264882542,44180198.03
"1121KN065","KN1121","Sissy","stress",53.1,7.94,102899.7231,13914.90344,0.006866304,1887.142857,0.379875878,9012758.143,797.4271321,897.789263,0.291429827,1022.285714,612.7811439,22.57142857,237.4551754,5198.656591,38.18618048,0.469379176,0.234741864,0.21501867,586.7938107,1.003889977,1.007272926,167227,18102,0.006414686,1959,0.538602208,22732555,1293.883301,0.183976091,992.6810388,21,358,0.277327885,380749,0.262516001,45133108.67
"1121KN066","KN1121","Sissy","stress",53.3,7.92,99831.54062,13944.83627,0.00666076,1957,0.374113731,8379467.143,819.7043301,1008.495013,0.270795454,1011.714286,577.6986681,19,280.3964462,5235.624325,37.77817461,0.466675714,0.221816003,0.213314295,551.2054696,0.889361204,0.892358209,159029,17516,0.006514448,1929,0.541084244,21232385,1237.411011,0.198642358,1116.530644,26,279,0.273742864,349790,0.26282201,42700580.54
"1121KN067","KN1121","Sissy","stress",53.2,7.77,96097.4043,12013.4101,0.008396822,1503.857143,0.378395711,8317303.143,837.1536524,932.6703491,0.310475832,859.8571429,559.2891061,18.14285714,243.2214861,4294.740314,40.6077215,0.47168122,0.233364469,0.212493603,492.3053856,0.913264798,0.916342354,158867,16601,0.007247042,1734,0.543819402,21869101,1021.958008,0.23781328,917.5388739,20,370,0.274625883,317024,0.256414788,41082451.06
"1121KN068","KN1121","Sissy","stress",56.4,7.98,108401.1677,14443.90068,0.006578862,1929.857143,0.382092889,9567035.143,814.945424,927.0124163,0.293441921,909.2857143,589.6069586,21.28571429,261.4949615,5445.016193,37.55109702,0.467713848,0.221779364,0.213284306,562.3785534,0.978035615,0.981331438,192139,23011,0.004561296,2755,0.534545752,25943594,1511.818848,0.178962109,1173.673171,19,499,0.263050919,476522,0.260836054,50964711
"1121KN069","KN1121","Sissy","stress",48.3,7.12,94552.92417,12598.27276,0.007760933,1686.857143,0.384514404,8640076.429,799.634161,882.4062413,0.295503172,995.5714286,580.2096121,22.28571429,217.6345297,4751.457359,38.02150175,0.468102864,0.21091692,0.209578324,492.1674463,0.996634626,0.999993125,148324,17161,0.006330665,1985,0.527436835,20032476,1422.86377,0.215899448,839.3184562,33,215,0.252601664,349314,0.25564904,39057866.91
"1121KN070","KN1121","Sissy","stress",47.2,7.29,95804.91737,13794.06861,0.006395747,1991.428571,0.377896623,8258671.857,811.2210627,902.4105312,0.288392743,1106.428571,600.025472,22.14285714,239.1436084,5167.06849,36.97327553,0.460786726,0.16805374,0.212268056,542.377354,1.081318152,1.084962021,161735,17478,0.006655917,1888,0.550560133,22378514,1345.011719,0.195604271,1058.938611,24,305,0.263625421,363550,0.263544568,41325455.52
"1121KN071","KN1121","Sissy","stress",58.1,7.91,112080.1631,13905.10975,0.00749364,1730,0.411937607,10989697.43,853.7063692,939.6360125,0.322752976,1101.714286,583.6007017,21,251.6236142,5224.865059,39.4263878,0.469085697,0.244746731,0.214520308,565.9649754,0.979551411,0.982852342,195255,20130,0.006056082,2075,0.556829164,27415085,1374.31311,0.24326673,892.3515675,38,245,0.25772025,476066,0.258752096,53119952.54
"1121KN072","KN1121","Sissy","stress",47.2,7.07,99133.7542,13436.39199,0.006978961,1822.428571,0.402355618,9418937.571,813.152213,897.7049473,0.298962623,1180.428571,599.6883623,18.85714286,272.5840502,5111.203071,37.57746802,0.45940192,0.154827178,0.211478871,521.8243973,1.02150959,1.024951914,168724,18241,0.006372399,1972,0.559141487,23750712,1266.387817,0.226034628,851.2396721,28,260,0.26197078,424597,0.256717704,43675494.1
"1121KN073","KN1121","Trumpf","control",120.8,16.84,217445.1141,22685.63632,0.005458099,2375.428571,0.451648784,24185040.86,1068.891688,1171.003278,0.373864163,1174.428571,765.807912,23.14285714,371.4378817,8539.132782,42.59925227,0.462658389,0.204060115,0.207746004,681.6960537,0.985165125,0.988484974,462696,35547,0.004603066,2730,0.575565662,66350978,1590.494263,0.319140967,1215.562039,27,649,0.28122214,1055452,0.237033588,158644627.2
"1121KN074","KN1121","Trumpf","control",121.2,16.91,216616.4011,22956.96294,0.005346456,2446.571429,0.451951642,24127566,999.9220343,1086.255458,0.396296619,1058.714286,767.2946986,26.14285714,333.3335515,8691.969533,42.61348158,0.460935114,0.190109806,0.206012352,674.3852705,0.960596715,0.963833773,481754,36226,0.004613205,2724,0.564199571,67194070,1717.858398,0.317907706,1472.521642,35,499,0.285192943,1162060,0.234807242,161261926.2
"1121KN075","KN1121","Trumpf","control",116.7,15.82,218524.492,23333.53724,0.00523668,2509,0.443134677,23616639.71,1056.615089,1186.283848,0.350103255,889.5714286,875.8584306,23.42857143,367.1081503,8589.20475,43.27654369,0.460872943,0.210058901,0.209859019,719.7673024,0.8941989,0.897212207,487575,38325,0.004172102,3012,0.581348695,70375701,1779.948364,0.284749332,1544.312321,31,562,0.28610478,1190070,0.235904054,163662309.9
"1121KN076","KN1121","Trumpf","control",117,17.56,205370.7052,23957.02291,0.004721711,2811.142857,0.430434942,21696956.43,1107.790572,1190.135498,0.343683444,949.5714286,763.1910427,27.85714286,333.7042117,9056.956939,40.45631369,0.456832157,0.162337705,0.205898814,685.8342329,0.822483164,0.8252548,486849,38430,0.004143215,3033,0.559319311,66988139,1860.019775,0.281379093,1512.441187,39,444,0.282119799,1193134,0.23331806,153696323
"1121KN078","KN1121","Trumpf","control",122.4,20.09,222034.4683,24354.42605,0.004808888,2675.428571,0.425583775,23110239,1113.446084,1181.120222,0.372790515,1048.857143,748.9280752,27.85714286,325.4211207,8965.2273,42.43629712,0.461134035,0.188130655,0.204184439,704.731918,1.04554789,1.049071219,488554,39620,0.003911102,3213,0.550432292,66478087,1842.832275,0.27743885,1538.086875,38,480,0.291148683,1244237,0.229353012,166457944.7
"1121KN079","KN1121","Trumpf","control",119.4,19.12,204504.5656,23573.4137,0.004741933,2723.857143,0.432100932,21411517.29,1040.890008,1154.032523,0.33180402,850.2857143,778.7403873,26.28571429,337.4111621,8875.152933,40.6685489,0.457281219,0.163770989,0.208013308,706.6630682,1.049892949,1.05343092,457231,36426,0.004331738,2901,0.554014697,62394050,1790.439941,0.286741968,1271.067854,43,401,0.279716168,1240744,0.235430931,148319647.4
